movieid,userid,imdbid,rating,timestamp
5123,42215,293844,4,"2005-07-21 11:13:59"
3216,42216,497831,4,"2008-11-02 15:09:29"
4252,42216,606157,4,"2008-11-02 15:16:24"
4354,42216,222736,4,"2008-11-02 14:53:17"
9821,42216,5640,5,"2008-11-02 14:35:26"
10178,42216,324078,2,"2008-11-02 13:24:58"
3323,42219,206194,3,"2005-01-11 03:22:47"
3366,42219,537673,4,"2005-01-11 03:13:23"
7212,42219,592282,4,"2007-06-28 01:29:56"
8860,42219,57702,4,"2007-06-28 01:27:25"
3323,42223,206194,3,"2001-07-25 17:09:31"
3216,42225,497831,4,"2003-12-05 10:39:28"
8779,42226,118728,5,"2005-07-21 14:20:01"
3467,42227,720946,4,"2008-11-02 13:54:33"
4132,42227,203877,5,"2008-11-02 14:07:47"
3189,42232,553579,5,"2000-04-06 23:02:35"
3216,42232,497831,3,"2000-04-06 23:01:46"
3323,42232,206194,2,"2000-04-06 23:01:46"
3189,42236,553579,1,"2006-06-07 08:04:21"
3216,42236,497831,4,"2006-06-07 08:41:09"
3233,42236,761834,3,"2006-06-06 20:32:58"
3323,42236,206194,3,"2006-06-06 14:07:52"
4057,42236,263097,3,"2006-06-07 11:26:33"
4076,42236,2862,4,"2006-06-09 12:00:56"
4132,42236,203877,3,"2006-06-06 12:55:57"
4252,42236,606157,2,"2006-06-06 14:09:44"
4354,42236,222736,4,"2006-06-07 11:03:04"
6058,42236,149983,3,"2006-06-07 11:06:09"
7235,42236,586778,3,"2006-06-06 12:52:51"
7247,42236,153516,3,"2006-06-07 11:16:30"
8779,42236,118728,3,"2006-06-08 09:41:41"
8901,42236,135403,4,"2006-06-07 08:43:16"
9807,42236,282830,4,"2007-07-26 18:02:48"
9816,42236,774821,4,"2008-05-07 20:49:59"
9821,42236,5640,5,"2007-08-09 14:03:07"
10143,42236,129154,5,"2008-05-07 20:50:04"
10241,42236,265127,4,"2008-05-07 20:45:16"
3233,42237,761834,1,"2008-02-20 01:00:19"
8779,42237,118728,2,"2008-02-20 22:24:09"
3189,42241,553579,3,"2002-05-14 17:29:34"
3216,42241,497831,4,"2002-01-25 13:53:42"
3323,42241,206194,5,"2007-05-04 22:02:24"
3467,42241,720946,5,"2002-01-25 13:53:42"
4132,42241,203877,4,"2004-10-26 14:05:12"
5123,42241,293844,5,"2004-10-26 14:09:37"
5171,42241,482818,4,"2004-11-22 15:08:19"
7212,42241,592282,4,"2004-10-26 14:19:47"
8939,42241,535649,4,"2006-09-19 15:06:04"
9807,42241,282830,4,"2007-07-23 16:27:56"
9816,42241,774821,4,"2007-09-11 16:31:01"
9818,42241,757830,2,"2007-10-05 12:34:31"
9821,42241,5640,3,"2008-03-26 12:10:38"
10178,42241,324078,4,"2008-08-21 16:14:49"
3189,42242,553579,1,"2005-07-21 18:49:43"
3216,42242,497831,4,"2005-07-21 18:47:52"
3233,42242,761834,4,"2005-07-21 18:43:40"
3323,42242,206194,4,"2005-07-21 18:13:44"
3366,42242,537673,3,"2005-07-21 19:14:24"
3467,42242,720946,2,"2005-07-26 03:19:15"
3906,42242,186633,1,"2005-07-21 20:19:54"
4057,42242,263097,4,"2005-07-21 20:30:09"
4068,42242,5663,3,"2005-07-21 17:37:35"
4076,42242,2862,3,"2005-07-21 20:25:02"
4132,42242,203877,4,"2005-07-21 18:54:19"
4252,42242,606157,2,"2005-07-26 03:18:41"
4354,42242,222736,3,"2005-07-21 18:52:33"
4999,42242,131080,1,"2005-07-21 20:18:17"
5000,42242,536976,1,"2005-07-21 19:51:28"
5123,42242,293844,4,"2005-07-21 18:49:00"
5171,42242,482818,3,"2005-07-21 18:59:09"
5959,42242,222693,3,"2005-07-21 21:04:14"
6057,42242,563792,3,"2005-07-21 20:25:40"
6058,42242,149983,2,"2005-07-21 20:03:10"
7212,42242,592282,4,"2005-07-21 20:26:12"
7247,42242,153516,4,"2005-07-21 21:30:14"
7755,42242,265326,3,"2005-07-21 19:01:12"
8860,42242,57702,3,"2005-07-26 04:13:39"
8862,42242,38625,2,"2005-07-26 03:17:22"
8901,42242,135403,2,"2005-07-21 21:37:09"
8935,42242,73074,3,"2005-07-26 03:21:40"
8939,42242,535649,3,"2005-07-26 03:21:46"
3233,42243,761834,4,"2008-11-02 14:09:03"
3467,42243,720946,3,"2008-11-02 14:08:56"
4132,42243,203877,5,"2008-11-02 14:32:39"
6058,42243,149983,3,"2008-11-02 14:31:31"
8779,42243,118728,3,"2008-11-02 14:30:49"
8901,42243,135403,3,"2008-11-02 14:30:39"
4132,42247,203877,4,"2008-02-21 21:16:24"
9821,42247,5640,2,"2008-02-21 21:21:01"
3216,42251,497831,4,"2000-12-02 16:54:21"
3323,42258,206194,3,"2008-02-23 03:58:22"
4057,42258,263097,4,"2008-02-20 02:46:33"
5123,42258,293844,4,"2008-02-23 04:01:07"
5171,42258,482818,3,"2008-02-20 02:53:58"
7212,42258,592282,1,"2008-02-20 02:54:05"
7755,42258,265326,4,"2008-02-20 02:04:45"
8779,42258,118728,5,"2008-02-20 03:05:30"
9514,42258,479560,4,"2008-02-20 02:58:53"
9807,42258,282830,5,"2008-02-20 02:05:38"
9821,42258,5640,1,"2008-02-20 01:48:20"
3233,42264,761834,4,"2007-04-20 00:25:52"
3323,42264,206194,4,"2007-05-01 18:18:17"
3233,42265,761834,4,"2008-11-02 14:21:11"
4252,42265,606157,2,"2008-11-02 14:35:13"
5123,42265,293844,3,"2008-11-04 15:49:46"
7212,42265,592282,4,"2008-11-02 15:17:18"
3467,42266,720946,4,"2000-10-21 05:46:04"
3189,42267,553579,3,"2003-01-12 07:37:38"
3233,42272,761834,4,"2008-11-02 14:26:18"
9807,42276,282830,4,"2008-06-24 12:26:46"
9818,42276,757830,4,"2008-06-24 12:36:48"
9821,42276,5640,4,"2008-06-24 12:39:30"
3189,42281,553579,3,"2002-01-27 01:06:06"
3961,42281,50158,3,"2002-01-27 01:07:49"
4057,42281,263097,4,"2002-01-27 01:08:07"
3467,42282,720946,4,"2008-11-02 14:42:09"
4354,42284,222736,3,"2003-01-13 04:26:51"
4057,42285,263097,4,"2005-01-11 07:00:20"
4132,42285,203877,2,"2005-01-11 07:00:23"
5123,42290,293844,3,"2006-08-05 12:56:18"
5959,42290,222693,4,"2004-12-16 06:16:38"
8779,42290,118728,3,"2006-01-23 19:20:00"
3323,42295,206194,4,"2003-02-05 19:24:03"
3189,42300,553579,2,"2001-07-03 13:25:51"
3216,42300,497831,4,"2001-06-28 19:35:17"
3323,42300,206194,4,"2001-07-03 13:20:39"
3906,42300,186633,2,"2001-06-28 19:01:56"
3961,42300,50158,4,"2001-06-28 19:20:11"
4068,42300,5663,4,"2001-06-28 19:45:37"
4252,42300,606157,4,"2001-06-28 19:10:59"
5171,42301,482818,3,"2005-08-10 13:43:49"
7755,42302,265326,5,"2007-06-20 15:49:18"
3366,42303,537673,5,"2002-01-25 19:11:13"
3467,42303,720946,4,"2002-01-25 19:12:21"
3216,42305,497831,3,"2007-04-20 06:59:59"
3323,42305,206194,4,"2007-04-23 01:11:17"
5171,42305,482818,4,"2008-06-03 18:16:48"
9807,42305,282830,3,"2008-06-03 18:32:13"
10241,42305,265127,1,"2008-08-01 20:30:12"
3323,42311,206194,4,"2000-09-11 08:10:46"
3323,42313,206194,2,"2005-07-27 22:44:06"
3366,42313,537673,3,"2005-07-27 22:52:06"
3467,42313,720946,3,"2005-07-25 02:09:34"
4057,42313,263097,1,"2005-07-25 02:24:33"
5123,42313,293844,3,"2005-07-27 22:50:33"
5959,42313,222693,2,"2005-07-25 02:14:33"
6057,42313,563792,3,"2005-07-27 20:12:05"
7247,42313,153516,3,"2005-07-27 20:10:41"
7755,42313,265326,2,"2005-07-25 02:10:29"
5914,42314,329040,4,"2008-11-02 18:45:11"
9821,42314,5640,5,"2008-11-02 18:13:23"
10178,42314,324078,4,"2008-11-02 18:42:59"
3233,42321,761834,3,"2000-04-22 17:19:25"
3323,42321,206194,4,"2001-09-21 13:17:45"
5171,42321,482818,4,"2002-12-29 17:38:40"
7755,42321,265326,4,"2004-06-23 20:25:41"
9775,42321,744807,5,"2007-06-04 14:45:11"
3216,42325,497831,3,"2007-04-20 09:33:57"
4354,42325,222736,4,"2007-04-20 09:35:43"
7755,42325,265326,5,"2007-04-20 09:29:39"
8779,42325,118728,4,"2007-04-20 09:45:41"
9821,42325,5640,4,"2007-08-27 08:20:26"
10143,42325,129154,5,"2008-01-21 10:28:24"
3906,42329,186633,2,"2005-01-11 12:26:56"
4354,42329,222736,4,"2005-01-11 09:33:33"
5324,42329,553084,4,"2005-01-11 20:52:28"
6058,42329,149983,2,"2005-01-11 09:17:40"
7755,42329,265326,3,"2005-07-01 21:49:51"
3216,42333,497831,5,"2005-10-07 14:22:25"
3961,42333,50158,3,"2005-08-02 10:50:11"
4132,42333,203877,4,"2005-11-06 12:06:10"
4354,42333,222736,4,"2005-08-02 11:05:33"
5123,42333,293844,4,"2005-10-07 14:45:22"
7247,42333,153516,5,"2005-08-02 10:34:19"
7755,42333,265326,3,"2005-11-27 04:47:37"
8901,42333,135403,4,"2005-12-30 15:23:17"
9821,42333,5640,4,"2008-09-10 00:02:07"
3216,42336,497831,3,"2001-06-29 20:29:22"
3366,42336,537673,3,"2001-06-29 20:29:42"
3961,42336,50158,3,"2001-06-28 19:57:11"
4057,42336,263097,4,"2001-06-28 19:57:34"
4252,42337,606157,4,"2006-06-06 20:37:22"
9514,42337,479560,4,"2006-06-06 20:06:42"
3189,42340,553579,5,"2000-03-09 18:02:28"
3323,42341,206194,4,"2003-12-06 12:50:22"
4057,42341,263097,4,"2004-02-27 15:03:58"
5171,42341,482818,4,"2004-02-27 14:58:48"
6058,42341,149983,4,"2003-12-06 07:14:26"
3323,42342,206194,5,"2005-07-22 07:52:34"
5161,42343,594736,5,"2008-05-31 08:37:49"
7320,42343,250513,4,"2008-05-31 08:41:35"
10143,42343,129154,5,"2008-04-25 13:42:14"
3233,42347,761834,3,"2001-06-28 20:30:57"
3216,42350,497831,5,"2002-02-09 18:56:05"
4057,42351,263097,5,"2003-12-06 09:06:23"
3233,42358,761834,2,"2001-11-23 10:15:57"
3323,42358,206194,4,"2001-11-28 17:02:04"
3323,42359,206194,5,"2003-01-12 12:54:40"
3233,42362,761834,4,"2001-10-11 09:06:44"
3323,42362,206194,3,"2001-10-11 09:08:41"
3189,42366,553579,3,"2008-11-09 01:12:33"
3216,42366,497831,5,"2008-11-24 05:44:51"
3323,42366,206194,4,"2008-11-24 05:57:05"
3467,42366,720946,4,"2008-11-02 17:10:38"
3854,42366,172356,1,"2008-11-09 01:09:04"
3906,42366,186633,2,"2008-11-09 01:07:57"
4076,42366,2862,3,"2008-11-09 01:31:51"
4132,42366,203877,5,"2008-11-05 00:45:29"
4354,42366,222736,4,"2008-11-04 03:32:19"
5000,42366,536976,3,"2008-11-06 22:20:50"
5123,42366,293844,3,"2008-11-09 02:44:29"
5171,42366,482818,3,"2008-11-04 03:31:40"
5324,42366,553084,2,"2008-11-09 01:12:27"
5914,42366,329040,2,"2008-11-09 01:07:12"
6425,42366,572780,3,"2008-11-09 02:50:41"
7062,42366,708670,3,"2008-11-09 01:06:40"
7755,42366,265326,4,"2008-11-18 20:35:04"
8862,42366,38625,4,"2008-11-09 01:06:53"
8901,42366,135403,4,"2008-11-26 03:34:45"
8939,42366,535649,3,"2008-11-09 02:44:10"
9432,42366,752884,3,"2008-11-09 01:09:26"
9443,42366,722146,4,"2008-11-09 01:10:31"
9514,42366,479560,4,"2008-11-09 02:43:46"
9775,42366,744807,3,"2008-11-25 02:53:10"
9779,42366,205482,2,"2008-11-09 01:06:55"
9797,42366,97821,4,"2008-11-04 03:46:02"
9821,42366,5640,5,"2008-11-05 00:45:27"
10178,42366,324078,3,"2008-11-26 03:25:33"
3189,42368,553579,4,"2003-01-12 16:58:21"
3323,42368,206194,5,"2003-01-15 18:20:04"
4057,42368,263097,4,"2003-01-12 16:56:43"
9514,42373,479560,2,"2007-04-20 14:37:37"
3467,42377,720946,3,"2000-12-02 20:39:51"
3233,42378,761834,3,"2003-12-10 14:33:24"
3323,42378,206194,3,"2003-12-15 17:43:05"
3467,42378,720946,4,"2003-12-09 16:28:27"
4057,42378,263097,3,"2003-12-22 20:06:58"
4132,42378,203877,3,"2003-12-10 19:16:54"
4252,42378,606157,5,"2003-12-09 16:19:45"
4681,42378,83207,3,"2003-12-15 15:18:09"
4999,42378,131080,3,"2003-12-19 19:50:58"
5171,42378,482818,3,"2003-12-10 19:18:33"
5914,42378,329040,3,"2003-12-09 15:16:25"
5915,42378,445892,3,"2003-12-15 13:25:25"
6057,42378,563792,3,"2004-01-06 22:45:31"
6163,42378,71551,4,"2003-12-09 16:25:40"
3233,42388,761834,5,"2003-12-14 17:51:51"
3467,42388,720946,4,"2003-01-10 13:28:55"
4057,42388,263097,1,"2002-12-30 12:35:28"
4132,42388,203877,3,"2002-12-30 12:56:04"
5171,42388,482818,4,"2002-12-30 12:52:33"
3233,42389,761834,4,"2003-12-06 14:26:05"
9443,42390,722146,2,"2008-11-02 19:36:51"
9807,42390,282830,4,"2008-11-02 20:14:03"
3189,42394,553579,5,"2001-07-01 22:32:33"
6058,42395,149983,1,"2005-01-27 11:07:30"
7247,42395,153516,5,"2005-01-11 12:01:33"
3233,42396,761834,5,"2006-07-07 07:44:16"
3323,42398,206194,4,"2003-12-07 09:45:31"
5171,42398,482818,4,"2003-12-07 09:47:15"
5171,42399,482818,4,"2005-07-22 15:56:01"
7755,42400,265326,4,"2007-04-20 13:31:32"
3323,42404,206194,4,"2005-01-14 12:44:33"
4132,42404,203877,4,"2005-01-14 12:46:41"
6057,42404,563792,3,"2005-01-14 13:01:51"
7212,42404,592282,4,"2005-01-14 13:01:16"
7755,42404,265326,5,"2005-01-14 13:01:00"
3323,42407,206194,4,"2000-06-10 07:17:35"
3323,42409,206194,4,"2008-11-02 20:00:41"
9816,42413,774821,4,"2008-02-20 17:28:32"
3323,42417,206194,4,"2007-04-22 02:29:30"
3216,42418,497831,4,"2008-11-02 21:21:54"
4057,42418,263097,4,"2008-11-02 21:22:14"
4068,42418,5663,3,"2008-11-03 16:55:14"
4132,42418,203877,4,"2008-11-03 17:53:30"
4252,42418,606157,4,"2008-11-26 00:50:02"
4999,42418,131080,3,"2008-11-26 00:55:41"
5914,42418,329040,2,"2008-11-26 01:04:44"
6058,42418,149983,3,"2008-11-02 21:30:41"
6097,42418,139392,3,"2008-11-26 00:55:47"
7247,42418,153516,3,"2008-11-02 21:39:00"
7755,42418,265326,4,"2008-11-02 21:15:59"
8901,42418,135403,4,"2008-11-02 21:39:37"
8939,42418,535649,3,"2008-11-02 21:49:39"
9443,42418,722146,3,"2008-11-02 21:51:36"
9782,42418,263101,3,"2008-11-03 17:25:45"
9807,42418,282830,4,"2008-11-02 21:36:59"
9816,42418,774821,3,"2008-11-03 17:24:55"
9821,42418,5640,4,"2008-11-02 21:28:02"
10157,42418,730150,3,"2008-11-03 17:11:38"
10178,42418,324078,4,"2008-11-02 21:50:15"
3189,42422,553579,4,"2000-08-18 09:56:50"
3216,42422,497831,4,"2000-08-18 09:14:53"
3323,42422,206194,5,"2000-08-18 11:11:21"
3366,42422,537673,4,"2000-08-18 07:29:01"
3467,42422,720946,4,"2000-08-18 07:22:01"
4057,42422,263097,4,"2001-05-30 11:41:43"
4068,42422,5663,3,"2001-05-30 10:47:01"
3323,42423,206194,4,"2001-06-29 04:29:49"
4057,42423,263097,4,"2001-09-02 11:42:07"
5171,42424,482818,3,"2003-01-12 17:37:20"
3216,42425,497831,4,"2005-01-11 12:21:45"
3467,42425,720946,3,"2005-01-11 12:25:08"
4068,42425,5663,2,"2005-01-11 12:34:38"
4252,42425,606157,2,"2005-01-11 12:27:50"
4681,42425,83207,2,"2005-08-19 13:25:52"
4999,42425,131080,2,"2005-01-11 12:35:30"
6057,42425,563792,2,"2005-01-11 12:28:16"
6058,42425,149983,1,"2005-01-11 12:30:07"
7212,42425,592282,4,"2005-01-11 12:28:07"
7247,42425,153516,5,"2005-01-11 12:19:13"
7755,42425,265326,4,"2005-01-14 12:50:40"
8779,42425,118728,4,"2005-08-19 12:17:07"
8860,42425,57702,4,"2005-08-19 12:15:07"
8901,42425,135403,4,"2005-08-19 12:13:40"
3323,42428,206194,4,"2003-12-07 19:07:24"
6058,42428,149983,3,"2004-10-07 21:58:33"
7212,42428,592282,3,"2004-09-20 10:08:15"
7755,42428,265326,4,"2004-08-06 20:59:19"
8901,42428,135403,1,"2005-05-07 17:16:36"
9739,42428,233608,5,"2008-07-06 10:04:00"
9818,42428,757830,3,"2007-03-22 20:35:42"
3323,42436,206194,4,"2002-01-26 18:47:20"
3366,42437,537673,4,"2005-07-22 17:38:54"
3467,42437,720946,1,"2005-07-22 17:27:05"
3323,42438,206194,4,"2007-04-20 14:24:35"
7755,42438,265326,4,"2007-04-20 14:15:18"
3467,42441,720946,4,"2000-08-17 18:27:09"
7755,42442,265326,4,"2008-02-21 04:35:30"
3366,42445,537673,1,"2007-04-20 14:20:42"
3467,42445,720946,2,"2007-04-21 15:36:56"
7062,42445,708670,1,"2007-04-21 17:37:33"
8901,42445,135403,2,"2008-08-05 20:52:48"
9514,42445,479560,2,"2007-04-21 15:39:37"
3189,42447,553579,3,"2000-09-20 15:35:05"
3216,42447,497831,4,"2001-10-10 23:34:14"
3233,42447,761834,4,"2003-04-26 13:13:57"
3323,42447,206194,4,"2004-02-16 20:24:20"
3366,42447,537673,3,"2000-05-10 23:38:46"
3467,42447,720946,3,"2000-05-10 23:35:51"
3906,42447,186633,2,"2003-04-26 13:25:10"
4057,42447,263097,4,"2001-03-11 01:36:32"
4076,42447,2862,3,"2001-10-10 23:27:32"
4132,42447,203877,3,"2001-06-07 02:03:35"
4252,42447,606157,3,"2002-12-07 17:35:45"
4354,42447,222736,3,"2001-11-27 03:00:25"
4999,42447,131080,3,"2002-11-02 01:44:06"
5123,42447,293844,4,"2002-12-07 17:29:35"
5171,42447,482818,4,"2002-04-20 21:52:37"
6057,42447,563792,3,"2003-04-26 13:18:25"
6058,42447,149983,4,"2003-04-26 13:18:25"
6097,42447,139392,3,"2004-04-13 21:01:18"
7212,42447,592282,3,"2004-08-01 17:39:54"
7235,42447,586778,3,"2004-08-01 17:39:21"
7247,42447,153516,4,"2007-04-11 20:19:47"
7320,42447,250513,3,"2004-09-28 17:19:51"
7755,42447,265326,4,"2004-06-14 12:16:11"
8779,42447,118728,4,"2006-01-13 13:49:09"
8901,42447,135403,3,"2005-07-25 23:45:11"
8939,42447,535649,4,"2007-04-11 20:26:56"
9443,42447,722146,2,"2008-12-23 13:38:13"
9782,42447,263101,3,"2008-12-23 13:37:32"
9821,42447,5640,4,"2007-04-11 20:13:58"
3323,42449,206194,4,"2004-03-03 09:23:30"
4354,42449,222736,4,"2004-02-27 15:55:49"
5171,42449,482818,4,"2004-03-03 09:23:23"
4132,42450,203877,4,"2003-01-12 22:27:31"
4354,42450,222736,1,"2003-01-12 22:13:00"
4057,42451,263097,3,"2006-06-07 08:01:39"
3323,42455,206194,4,"2001-01-02 08:54:50"
3216,42466,497831,2,"2001-08-17 06:57:31"
3323,42466,206194,4,"2001-08-17 06:54:59"
3366,42466,537673,3,"2001-08-17 06:59:27"
3467,42466,720946,3,"2001-08-17 07:13:17"
3906,42466,186633,2,"2001-08-17 07:03:06"
4252,42466,606157,4,"2001-08-17 06:59:02"
4354,42466,222736,4,"2001-08-17 06:57:06"
3189,42467,553579,4,"2005-01-11 16:11:05"
3216,42467,497831,4,"2005-01-11 16:10:45"
3323,42467,206194,4,"2005-01-11 15:16:43"
3366,42467,537673,4,"2005-03-06 14:51:02"
4068,42467,5663,5,"2005-03-06 15:01:32"
4132,42467,203877,5,"2005-03-06 15:14:59"
4252,42467,606157,4,"2005-01-11 15:15:35"
5000,42467,536976,3,"2005-03-06 15:13:37"
5123,42467,293844,4,"2005-03-06 14:42:30"
5171,42467,482818,5,"2005-03-06 14:42:07"
6058,42467,149983,4,"2005-01-11 15:26:21"
6163,42467,71551,4,"2005-03-06 14:41:13"
7212,42467,592282,4,"2005-01-11 15:25:52"
7755,42467,265326,5,"2005-01-11 15:25:10"
7755,42474,265326,2,"2005-01-11 15:37:28"
3233,42479,761834,4,"2002-01-26 16:38:04"
3467,42480,720946,5,"2008-11-02 22:21:43"
5123,42480,293844,4,"2008-11-02 22:53:38"
6166,42480,751416,3,"2008-11-02 22:35:39"
9807,42480,282830,4,"2008-11-02 22:39:37"
9818,42480,757830,4,"2008-11-02 22:39:32"
3216,42484,497831,4,"2006-06-20 14:27:31"
3233,42484,761834,4,"2006-06-26 09:32:46"
3323,42484,206194,5,"2006-07-13 09:55:46"
3467,42484,720946,5,"2006-06-26 09:22:13"
4057,42484,263097,3,"2006-07-06 12:31:35"
4132,42484,203877,5,"2006-07-03 10:38:54"
4252,42484,606157,2,"2006-06-09 14:11:20"
5123,42484,293844,4,"2006-08-31 09:39:14"
5171,42484,482818,4,"2006-06-26 09:21:47"
6057,42484,563792,4,"2006-06-15 14:12:40"
7212,42484,592282,4,"2006-06-20 14:29:41"
7755,42484,265326,5,"2006-07-06 11:05:07"
8779,42484,118728,4,"2006-06-20 14:29:24"
3189,42488,553579,4,"2000-12-03 10:45:43"
3467,42488,720946,4,"2000-12-03 10:44:16"
3189,42489,553579,1,"2002-01-27 13:47:19"
3216,42489,497831,3,"2002-01-26 17:31:56"
4057,42489,263097,3,"2002-01-26 17:11:43"
5123,42489,293844,4,"2004-01-28 18:21:29"
5171,42489,482818,4,"2002-11-28 15:39:06"
7247,42489,153516,4,"2004-11-05 06:46:26"
8779,42489,118728,3,"2006-07-07 01:15:51"
8935,42489,73074,3,"2005-05-28 15:25:33"
9816,42489,774821,4,"2008-11-16 19:20:49"
7247,42490,153516,4,"2007-11-17 13:57:33"
9807,42490,282830,4,"2007-11-17 14:07:22"
9821,42490,5640,4,"2007-04-20 20:30:29"
3323,42499,206194,5,"2003-12-07 04:36:29"
3366,42499,537673,5,"2003-12-07 03:38:23"
3467,42499,720946,4,"2003-12-07 03:33:40"
6057,42499,563792,4,"2003-12-07 03:35:50"
3216,42501,497831,3,"2006-06-07 12:21:27"
4999,42501,131080,4,"2006-06-09 09:03:03"
5123,42501,293844,3,"2006-06-07 12:50:50"
5324,42501,553084,2,"2006-06-07 12:54:13"
6058,42501,149983,4,"2006-06-07 12:46:46"
7212,42501,592282,4,"2006-06-07 12:41:21"
7247,42501,153516,4,"2006-06-07 12:19:47"
7755,42501,265326,4,"2006-06-07 12:50:45"
8779,42501,118728,5,"2006-06-07 12:50:52"
9443,42501,722146,1,"2006-06-07 12:48:46"
3216,42502,497831,4,"2008-02-21 07:46:47"
4354,42502,222736,5,"2008-02-21 07:45:49"
9443,42502,722146,4,"2008-02-21 07:35:53"
10143,42502,129154,4,"2008-02-21 07:34:59"
10178,42502,324078,5,"2008-02-21 07:38:21"
3189,42504,553579,3,"2000-12-03 11:32:47"
4076,42505,2862,4,"2002-01-26 17:57:46"
3233,42507,761834,3,"2002-01-02 13:33:01"
3323,42507,206194,3,"2000-08-17 22:41:30"
3467,42507,720946,3,"2000-08-17 22:38:37"
4057,42507,263097,3,"2001-02-18 16:39:12"
4076,42507,2862,4,"2001-09-03 20:43:15"
4132,42507,203877,3,"2001-03-20 13:43:23"
5324,42509,553084,4,"2008-02-21 09:36:15"
8939,42509,535649,4,"2008-02-21 10:22:03"
9420,42509,82742,5,"2008-02-21 09:15:13"
3323,42511,206194,5,"2000-04-07 05:29:30"
3323,42519,206194,3,"2005-07-23 05:43:15"
8779,42519,118728,3,"2005-07-23 05:34:39"
8901,42519,135403,5,"2005-07-23 05:36:30"
3323,42520,206194,4,"2000-08-18 00:31:25"
3467,42522,720946,3,"2006-06-08 08:09:22"
7755,42522,265326,3,"2006-06-07 14:50:08"
3216,42527,497831,5,"2000-12-03 11:45:31"
3323,42527,206194,4,"2000-12-03 12:31:14"
3323,42528,206194,4,"2007-04-21 08:09:23"
5123,42528,293844,4,"2007-04-21 08:19:33"
5171,42528,482818,4,"2007-04-22 03:14:08"
3233,42531,761834,1,"2004-01-03 23:49:15"
3366,42531,537673,3,"2004-02-08 18:58:01"
3906,42531,186633,2,"2003-12-31 14:46:56"
4057,42531,263097,5,"2004-11-17 18:59:31"
4132,42531,203877,5,"2004-02-22 23:17:08"
4252,42531,606157,4,"2004-02-22 23:22:38"
4354,42531,222736,4,"2003-12-29 00:53:18"
5123,42531,293844,4,"2003-01-12 23:23:17"
5171,42531,482818,4,"2004-04-03 20:20:39"
6057,42531,563792,4,"2003-03-01 19:39:32"
6058,42531,149983,5,"2003-08-03 21:56:08"
7212,42531,592282,4,"2004-03-20 19:04:53"
7247,42531,153516,5,"2004-04-01 17:53:20"
8901,42531,135403,4,"2005-03-01 19:28:15"
9782,42531,263101,4,"2007-02-26 19:14:33"
3323,42532,206194,2,"2005-01-15 14:53:14"
3323,42536,206194,4,"2001-07-22 11:44:39"
3467,42536,720946,4,"2001-07-22 11:45:57"
4064,42536,605309,3,"2001-08-11 08:16:10"
4132,42536,203877,3,"2001-07-22 11:45:11"
3216,42537,497831,2,"2000-12-03 11:43:50"
3233,42537,761834,3,"2000-12-03 11:55:47"
3323,42537,206194,4,"2000-12-03 11:54:45"
3467,42537,720946,5,"2000-12-03 11:50:12"
3216,42538,497831,3,"2002-01-26 20:15:06"
3323,42538,206194,5,"2005-12-02 15:02:26"
4354,42538,222736,3,"2002-01-26 20:14:08"
3323,42539,206194,2,"2005-07-25 21:39:42"
3467,42539,720946,3,"2005-07-25 21:41:45"
4057,42539,263097,2,"2005-07-28 19:41:19"
5171,42539,482818,3,"2005-07-23 08:56:03"
6058,42539,149983,2,"2005-07-24 06:55:48"
3233,42540,761834,5,"2007-05-25 18:54:07"
4132,42541,203877,5,"2008-11-03 03:03:36"
3189,42544,553579,4,"2000-08-18 01:00:30"
3961,42544,50158,4,"2002-10-20 00:15:22"
4057,42544,263097,3,"2001-04-05 20:24:46"
5171,42544,482818,3,"2002-10-20 00:13:30"
3323,42545,206194,4,"2006-02-28 11:01:37"
4252,42545,606157,3,"2005-01-11 15:27:36"
6058,42545,149983,2,"2006-02-28 14:48:19"
7212,42545,592282,3,"2007-04-04 13:19:53"
7235,42545,586778,2,"2004-11-30 03:07:17"
8901,42545,135403,2,"2006-02-28 15:23:59"
8935,42545,73074,4,"2006-01-24 16:31:48"
9821,42545,5640,3,"2007-05-16 14:29:07"
3323,42546,206194,4,"2008-02-21 12:43:40"
5123,42546,293844,5,"2008-02-21 12:59:49"
7755,42546,265326,4,"2008-02-21 12:53:14"
10143,42546,129154,5,"2008-02-21 12:31:13"
3323,42548,206194,5,"2003-07-05 12:23:10"
3467,42548,720946,5,"2003-07-05 12:19:26"
4132,42548,203877,4,"2001-06-25 13:19:27"
4354,42548,222736,2,"2001-08-23 10:35:36"
7212,42548,592282,4,"2004-06-11 10:28:47"
9514,42548,479560,5,"2006-09-29 11:52:35"
3233,42551,761834,4,"2004-12-18 05:47:26"
3323,42551,206194,3,"2005-08-29 13:18:38"
4999,42551,131080,2,"2006-12-28 02:22:24"
5123,42551,293844,4,"2003-12-07 13:41:14"
10178,42551,324078,2,"2008-08-06 12:21:03"
3323,42552,206194,4,"2007-04-21 12:07:49"
3323,42553,206194,4,"2008-11-03 03:13:49"
5123,42558,293844,4,"2005-01-12 00:05:56"
7755,42564,265326,4,"2005-07-23 10:28:05"
3216,42567,497831,3,"2008-02-21 14:12:47"
3467,42567,720946,3,"2008-02-27 16:42:48"
4057,42567,263097,3,"2008-02-27 16:37:49"
4354,42567,222736,2,"2008-02-27 16:37:15"
5123,42567,293844,4,"2008-02-21 13:51:07"
